"Award","Type","Country","Year of award ceremony","Category","date_awarded","winner","source"
"Venice Golden Lion","Festival","Italy","2016","Marcello Mastroianni Award","2016-09-10","Paula Beer","https://variety.com/2016/film/festivals/the-woman-who-left-by-filipino-auteur-lav-diaz-wins-venice-film-festival-golden-lion-complete-list-of-winners-1201856697/"
"Venice Golden Lion","Festival","Italy","2017","Marcello Mastroianni Award","2017-09-09","Charlie Plummer","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Marcello Mastroianni Award","2018-09-08","Baykali Ganambarr","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Marcello Mastroianni Award","2019-09-07","Toby Wallace","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Marcello Mastroianni Award","2020-09-12","Rouhollah Zamani","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Marcello Mastroianni Award","2021-09-11","Filippo Scotti","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Marcello Mastroianni Award","2022-09-10","Taylor Russell","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Marcello Mastroianni Award","2023-09-09","Seydou Sarr","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Marcello Mastroianni Award","2024-09-07","Paul Kircher","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Marcello Mastroianni Award","2025-09-06","Luna Wedler","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Marcello Mastroianni Award","","","https://www.labiennale.org/en/cinema/2026"
"Venice Golden Lion","Festival","Italy","2000","Orizzonti Award for Best Film","","",""
"Venice Golden Lion","Festival","Italy","2001","Orizzonti Award for Best Film","","",""
"Venice Golden Lion","Festival","Italy","2002","Orizzonti Award for Best Film","","",""
"Venice Golden Lion","Festival","Italy","2003","Orizzonti Award for Best Film","","",""
"Venice Golden Lion","Festival","Italy","2004","Orizzonti Award for Best Film","2004-09-11","Les Petits Fils (The Grand Sons)","https://en.wikipedia.org/wiki/61st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2005","Orizzonti Award for Best Film","2005-09-10","East of Paradise","https://cineuropa.org/en/newsdetail/54704/"
"Venice Golden Lion","Festival","Italy","2006","Orizzonti Award for Best Film","2006-09-09","Courthouse on the Horseback (Mabei shang de fating)","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Orizzonti Award for Best Film","2007-09-08","Autumn Ball (Sügisball)","https://www.imdb.com/event/ev0000681/2007/1/"
"Venice Golden Lion","Festival","Italy","2008","Orizzonti Award for Best Film","2008-09-06","Melancholia","https://en.wikipedia.org/wiki/65th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2009","Orizzonti Award for Best Film","2009-09-12","Engkwentro (directed by Pepe Diokno)","https://en.wikipedia.org/wiki/66th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2010","Orizzonti Award for Best Film","2010-09-11","Summer of Goliath (Verano de Goliat)","https://en.wikipedia.org/wiki/67th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2011","Orizzonti Award for Best Film","2011-09-10","Kotoko","https://www.ibtimes.com/venice-film-festival-2011-full-list-award-winners-312810"
"Venice Golden Lion","Festival","Italy","2012","Orizzonti Award for Best Film","2012-09-08","Three Sisters (San Zimei)","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Orizzonti Award for Best Film","2013-09-07","Eastern Boys","https://en.wikipedia.org/wiki/70th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2014","Orizzonti Award for Best Film","2014-09-06","Court","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Orizzonti Award for Best Film","2015-09-12","Free in Deed","https://en.wikipedia.org/wiki/72nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2016","Orizzonti Award for Best Film","2016-09-10","Liberami (Libera Nos)","https://variety.com/2016/film/festivals/the-woman-who-left-by-filipino-auteur-lav-diaz-wins-venice-film-festival-golden-lion-complete-list-of-winners-1201856697/"
"Venice Golden Lion","Festival","Italy","2017","Orizzonti Award for Best Film","2017-09-09","Nico, 1988","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Orizzonti Award for Best Film","2018-09-08","Kraben Rahu (Manta Ray)","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Orizzonti Award for Best Film","2019-09-07","Atlantis (Valentyn Vasyanovych)","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Orizzonti Award for Best Film","2020-09-12","Dashte Khamoush (The Wasteland)","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Orizzonti Award for Best Film","2021-09-11","Piligrimai (Pilgrims)","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Orizzonti Award for Best Film","2022-09-10","Jang-e Jahani Sevom (World War III)","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Orizzonti Award for Best Film","2023-09-09","Explanation for Everything (Magyarázat mindenre)","https://en.wikipedia.org/wiki/80th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2024","Orizzonti Award for Best Film","2024-09-07","Anul Nou care n-a fost (The New Year That Never Came)","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Orizzonti Award for Best Film","2025-09-06","En el Camino (On the Road) by David Pablos","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Orizzonti Award for Best Film","","",""
"Venice Golden Lion","Festival","Italy","2000","Orizzonti Award for Best Director","","","https://en.wikipedia.org/wiki/Orizzonti"
"Venice Golden Lion","Festival","Italy","2001","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2002","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2003","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2004","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2005","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2006","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2007","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2008","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2009","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2010","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2011","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2012","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2013","Orizzonti Award for Best Director","2013-09-07","Uberto Pasolini (Still Life)","https://en.wikipedia.org/wiki/70th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2014","Orizzonti Award for Best Director","2014-09-06","Naji Abu Nowar","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Orizzonti Award for Best Director","2015-09-12","Brady Corbet","https://en.wikipedia.org/wiki/72nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2016","Orizzonti Award for Best Director","2016-09-10","Fien Troch","https://en.wikipedia.org/wiki/73rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2017","Orizzonti Award for Best Director","2017-09-09","Vahid Jalilvand","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Orizzonti Award for Best Director","2018-09-08","Emir Baigazin","https://variety.com/2018/film/news/venice-film-festival-complete-list-of-winners-updated-live-1202933206/"
"Venice Golden Lion","Festival","Italy","2019","Orizzonti Award for Best Director","2019-09-07","Théo Court","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Orizzonti Award for Best Director","2020-09-12","Lav Diaz","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Orizzonti Award for Best Director","2021-09-11","Éric Gravel","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Orizzonti Award for Best Director","2022-09-10","Tizza Covi and Rainer Frimmel for the film Vera","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Orizzonti Award for Best Director","2023-09-09","Mika Gustafson","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Orizzonti Award for Best Director","2024-09-07","Sarah Friedland","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Orizzonti Award for Best Director","2025-09-06","Anuparna Roy","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Orizzonti Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2000","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2001","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2002","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2003","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2004","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2005","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2006","Special Orizzonti Jury Prize","2006-09-09","None","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Special Orizzonti Jury Prize","2007-09-08","","https://www.imdb.com/event/ev0000681/2007/1/"
"Venice Golden Lion","Festival","Italy","2008","Special Orizzonti Jury Prize","2008-09-06","","https://en.wikipedia.org/wiki/65th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2009","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2010","Special Orizzonti Jury Prize","2010-09-11","The Forgotten Space (Noël Burch and Allan Sekula)","https://variety.com/2010/film/markets-festivals/venice-film-festival-winners-1118024040/"
"Venice Golden Lion","Festival","Italy","2011","Special Orizzonti Jury Prize","2011-09-10","Whores' Glory","https://en.wikipedia.org/wiki/68th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2012","Special Orizzonti Jury Prize","2012-09-08","Tango libre (directed by Frédéric Fonteyne)","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Special Orizzonti Jury Prize","2013-09-07","Ruin (directed by Michael Cody and Amiel Courtin-Wilson)","https://en.wikipedia.org/wiki/70th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2014","Special Orizzonti Jury Prize","2014-09-06","Belluscone. Una Storia Siciliana (Franco Maresco)","https://www.hollywoodreporter.com/news/general-news/venice-roy-anderssons-a-pigeon-730677/"
"Venice Golden Lion","Festival","Italy","2015","Special Orizzonti Jury Prize","2015-09-12","Neon Bull (Boi Neon)","https://en.wikipedia.org/wiki/72nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2016","Special Orizzonti Jury Prize","2016-09-10","Big Big World (Koca Dünya)","https://variety.com/2016/film/festivals/the-woman-who-left-by-filipino-auteur-lav-diaz-wins-venice-film-festival-golden-lion-complete-list-of-winners-1201856697/"
"Venice Golden Lion","Festival","Italy","2017","Special Orizzonti Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2018","Special Orizzonti Jury Prize","2018-09-08","Anons (The Announcement)","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Special Orizzonti Jury Prize","2019-09-07","Verdict","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Special Orizzonti Jury Prize","2020-09-12","Listen (directed by Ana Rocha de Sousa)","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Special Orizzonti Jury Prize","2021-09-11","El Gran Movimiento (directed by Kiro Russo)","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Special Orizzonti Jury Prize","2022-09-10","Chleb i sól (Bread and Salt)","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Special Orizzonti Jury Prize","2023-09-09","Una Sterminata Domenica (An Endless Sunday)","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Special Orizzonti Jury Prize","2024-09-07","Hemme’nin Öldüğü Günlerden Biri (One of Those Days When Hemme Dies)","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Special Orizzonti Jury Prize","2025-09-06","Harà Watan (Lost Land)","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
